"形影","春山 勇吉 著","本"
"利権","中川一夫 著","本"
"ハイティーン・ブギ","牧野和子 著,後藤ゆきお 原作","本"
"超人ロック","聖悠紀 著","児童書"
"ＣｌａｉｒｅａｎｄＥｍｍａ","Ｄｉａｎａ Ｐｅｔｅｒ／著,Ｊｅｒｅｍｙ Ｆｉｎｌａｙ／写真","本"
"ザ・ジョークマン","石川賢 著","本"
"氷の城","曽祢 まさこ/著","本"
"白い窓の向こう側","ひかわきょうこ 著","児童書"
"ディーゼルカー","大島 弓子／著","児童書"
"ＬｅｓａｖａｔａｖｓｄｅＢｅｎｊａｍｉｎ","Ｐｈｉｌｉｐｐｅ Ｄｕｍａｓ／作","本"
"風に吹かれて","五木寛之著","本"
"センチメンタルシティ・ロマン","小野　弥夢／著","児童書"
"マックス","ジョバネッティ 作","本"
"ダメおやじ","古谷三敏 著","児童書"
"ＵＮＢＵＩＬＤＩＮＧ","ＤＡＶＩＤ ＭＡＣＡＵＬＡＹ／著","本"
"反逆児","松森正 劇画,東史朗 原作","本"
"ハイウェイスター","大友克洋 著","児童書"
"火喰鳥","篠原 とおる","本"
"Ｌａｍａｉｓｏｎ","Ｐｈｉｌｉｐｐｅ Ｄｕｍａｓ／作","本"
"のんのんばあとオレ","水木　しげる／［著］","本"
"鬼龍院花子の生涯","宮尾登美子 著","本"
"ＧｏｒｋｙＲｉｓｅｓ","ＷＩＬＬＩＡＭ ＳＴＥＩＧ／著","本"
"ピーター・マックス","［ピーター・マックス／画］,東野　芳明／文","本"
"マスターズ・オヴ・アメリカン・リテラチャー","上野　直蔵／編","本"
"眠れない時代","リリアン・ヘルマン 著,小池美佐子 訳","本"
"アルタミラ","武田秀雄 著","本"
"らんぷの下","一ノ関圭 著","本"
"襞","佐藤千城／著","本"
"ＴＨＥＭＡＧＩＣＡＰＰＬＥ","ＲＡＹＮＥＲ ＳＵＳＳＥＸ／作,ＤＡＶＩＤ ＨＩＧＨＡＭ／図","本"
"たんぽぽ","門倉［サトシ］／著","本"
"愛の奴隷","団鬼六 著","本"
"とぼけた奴ら","植田まさし／著","本"
"ロンド・カプリチオーソ","竹宮恵子 著","児童書"
"日本史","黒鉄ヒロシ 著","本"
"くりからもんもん","政岡としや 著","本"
"恐るべき子どもたち","ジャン・コクトー 原作,萩尾望都 著","児童書"
"新巨人の星","梶原一騎 原作,川崎のぼる 劇画","児童書"
"死春記","真崎守 著","本"
"タイピー","メルヴィル 著 ; 土岐恒二 訳 ; 綜合社 編","本"
"あさりちゃん","室山まゆみ 著","児童書"
"ミス・ドラキュラ","藤子不二雄 著","本"
"西郷隆盛","八切止夫 著","本"
"立原あゆみ","立原あゆみ 著","本"
"ニューマン","石田憲次／著","本"
"スティーヴン・クレイン","押谷善一郎","本"
"バリィ","阿部孝／著","本"
"テニスン","小田千秋／著","本"
"ロモラ","ジョージ・エリオット 著 ; 工藤昭雄 訳 ; 綜合社 編","本"
"ドライデン","竹友乕雄／著","本"
"四月怪談","大島弓子 著","児童書"
"メリディス","松浦嘉一／著","本"
"月","鶴田育久 編","本"
"シング","藤井秋夫／著","本"
"地球儀","木村和代 著","本"
"スカイ・ブルー","井上洋子 漫画,寺島優 原作","本"
"魔界転生","山田　風太郎／著","本"
"モリス","大槻憲二／著","本"
"夢の散歩","つげ義春 著","本"
"ヘンリ・ヂェイムズ","塩谷栄／著","本"
"ヂョンスン","石田憲次／著,鈴木二郎／著，鈴木二郎／著","本"
"夷隅川","かのう すすむ/著","本"
"ギッシング","織田正信／著","本"
"スヰフト","平田喜一／著","本"
"ハドスン","柏倉俊三／著","本"
"ヂュー・トムスン","西崎一郎 著","本"
"マアロウ","山本与吉／著","本"
"万華鏡","柴崎淑子 著","本"
"旅程","横山白虹 著","本"
"星空","やなせたかし","本"
"冬祭り","秦　恒平 著","障害者向け資料"
"どん底","寺神戸誠一著","本"
"Ｔｕｋａｔａｍａｉ","ＭａｒｇｅｒｙＷ．Ｂｉａｎｃｏ 著","本"
"人間交差点","弘兼憲史 画,矢島正雄 作","本"
"ベイコン","石川林四郎／著","本"
"ディフォウ","滝山徳三／著","本"
"ホヰットマン","杉木喬／著","本"
"ヂェイン・オーステン","大内脩三郎／著","本"
"Musashi","Eiji Yoshikawa／著,translated from the Japanese by Charles S. Terry／訳,foreword by Edwin O. Reischauer","本"
"ポオ","野口米次郎／著","本"
"メッシュ","萩尾望都 著","児童書"
"コウルリッヂ","桂田利吉／著","本"
"ギャグ漫画","赤塚不二夫／責任編集","本"
"ピンクのカーテン","ジョージ秋山 著","本"
"ラングランド","西脇順三郎／著","本"
"危険がいっぱい","森川 タマミ/著","本"
"チャタトン","川村泉／著","本"
"ヘリック","島田謹二／著","本"
"ラスキン","石井正雄／著","本"
"ウィッチャリ","中西信太郎／著","本"
"ハックルベリー・フィンの冒険","マーク・トウェイン 著 ; 渡辺利雄 [ほか]訳 ; 綜合社 編","本"
"輪舞","水野英子 著","本"
"がんがらがん","長谷川法世 著","本"
"ブリッヂェズ","佐藤謙彰／著","本"
"ゴウルドスミス","岡本圭次郎／著","本"
"デラメア","新里文八郎／著","本"
"男樹","本宮 ひろ志/著","本"
"サンドバーグ","高垣松雄／著","本"
"ウェルズ","森村豊／著","本"
"クレア","北村常夫／著","本"
"仮面舞踏会","キット・ウィリアムズ 作,坂根厳夫 訳","児童書"
"ヘンゼルとグレーテル","大友克洋 著","本"
"ディ・クィンシー","菊池武一／著","本"
"シェリィ","矢野禾積／著","本"
"未亡人","村田やすゆき 著","本"
"メルヴィル","杉浦銀策／著","本"
"Ｊａｎｅｔａｔｓｃｈｏｏｌ","Ｐａｕｌ Ｗｈｉｔｅ／作,Ｊｅｒｅｍｙ Ｆｉｎｌａｙ／写真","本"
"キプリング","馬場睦夫／著","本"
"ヘルン","田部隆次／著","本"
"エリア88","新谷 かおる/著","児童書"
"ウォルトン","戸川秋骨／著","本"
"コリンズ","斎藤勇／著","本"
"AIUEOL","黒鉄ヒロシ 著","本"
"サムライマン","園山俊二 著","本"
"歩み","子安七朗／著","本"
"ダーバヴィル家のテス","ハーディ 著 ; 井出弘之 訳 ; 綜合社 編","本"
"フリテンくん","植田 まさし/著","本"
"ランドー","李◆［ヨウ］河／著","本"
"グレイ","福原麟太郎／著","本"
"開化探偵帳","島田 一男/著","本"
"わたしの恋は星まかせ","あさぎり夕 著","本"
"シリウスの伝説","辻信太郎 文,阿部行夫 絵","児童書"
"そよ風さん見えますか?","いで まゆみ/著","児童書"
"バニヤン","中野好夫／著","本"
"麦笛","増田みず子 著","本"
"坂みち","渡辺　柳風／著","本"
"ワイルド","高橋泰／著","本"
"ティ・エス・エリオット","深瀬基寛／著","本"
"ベネット","西村稠 著","本"
"Theかぼちゃワイン","三浦みつる 著","児童書"
"エフ・トムスン","佐藤清／著","本"
"ロンドン","桜庭　信之／著,井上　宗和／著","本"
"オホーツク","朝倉一翠／著","本"
"盛装","井上 靖/著","本"
"ツェット","青池保子 著","本"
"チョーサー","Ｎｅｖｉｌｌ　Ｃｏｇｈｉｌｌ ［著］,安東伸介 訳","本"
"雪輪","きくちつねこ／著","本"
"カントリー・ヘッジ","ジョン・T.ホワイト 文,エリック・トーマス 絵,鈴木晶 訳","児童書"
"ゴオルズワアジイ","阿部孝／著","本"
"E.M.フォースター","長崎勇一 著訳","本"
"斬る","松永義弘／著","本"
"ロウゼッティ","小日向定次郎／著","本"
"スクラップスチック","いしい ひさいち/著","児童書"
"ソール・ベロー","岩山太次郎 編著","本"
"青竜","結城　青竜子／著","本"
"皮膚と心","太宰　治 著","障害者向け資料"
"昭和水滸伝","藤原 審爾/[著]","本"
"現代短歌","近藤芳美 著","本"
"ウォレス・スティーヴンズ","新倉俊一 編著","本"
"渡良瀬","片桐てい女 著","本"
"韃靼疾風録","司馬　遼太郎 著","障害者向け資料"
"フォスフォレッセンス","太宰　治 著","障害者向け資料"
"恐竜時代","田川紀久雄／著","児童書"
"角鹿","形成社敦賀支部／編集","本"
"バオバブ","小川待子 絵,川田順造 文","児童書"
"風が吹くとき","レイモンド・ブリッグズ 作,小林忠夫 訳","児童書"
"刑事物語","片山蒼 著","本"
"彼女たち","樫みちよ 著","児童書"
"水槽","浅山 泰美 著","本"
"アーサー・ミラー","西田実, 宮内華代子 編著","本"
"ブラック・エンジェルズ","平松/伸二 著","児童書"
"タッチマイ・ハート","伊東愛子 著","児童書"
"Ａｉｒｐｏｒｔ","Ｂｙｒｏｎ Ｂａｒｔｏｎ／作","本"
"むろらん","長木谷　梅子／編","本"
"横瀬夜雨","横瀬隆雄著","本"
"たとえば野に咲く花のように","水上 澄子/著","児童書"
"夜叉神峠","小池一夫, 政岡としや 著","本"
"メデュウサ","山岸涼子 著","児童書"
"眠れない夜","久坂明 著","本"
"更衣","嶋田摩耶子 著","本"
"地獄の軍団","辰巳ヨシヒロ 著","本"
"ダンシング・ゼネレーション","槇村 さとる/著","児童書"
"ゲルマーニア","タキトウス／作,泉井久之助／訳註","本"
"小さなお茶会","猫十字社/著","本"
"レディースファッションイラストレーション","熊谷小次郎 著","本"
"忍者ハットリくん","藤子不二雄 著","児童書"
"ストップ!にいちゃん","関谷ひさし 著","児童書"
"視る","難波利三 著","本"
"気分はもう戦争","矢作俊彦, 大友克洋 著","児童書"
"極楽トンボ","青島　幸男 著","障害者向け資料"
"ピカドン","丸木位里, 丸木俊 著","児童書"
"妖子","池田 理代子/著,池田 悦子/原作","児童書"
"六神合体ゴッドマーズ","井山博之 編","本"
"潮","永田冨美江／著","本"
"ノーマン・ロックウェル","ノーマン・ロックウェル／絵,トーマス・Ｓ・ブッヒュナー／文,東野芳明／訳","本"
"裸の町","五木寛之 著","本"
"コスモス","国立療養所福岡東病院いずみ病棟 [編]","本"
"愛執","赤城年志彦／著","本"
"宇土","庄司直人 著","本"
"ザ・コンプリート・タングラー","ノーマン・テルウェル 作,沢渡麗二 訳","本"
"イカロスの娘","御厨さと美 著","本"
"沈黙のメッセージ","曽根原　澄子／著","本"
"赤壁の戦い","横山光輝／著","本"
"さくら貝","小松　糸葉／著","本"
"女だらけ","川上宗薫 著","本"
"ＷｈｅｎｔｈｅＷｉｎｄＢｌｏｗｓ","Ｒａｙｍｏｎｄ Ｂｒｉｇｇｓ／著","児童書"
"汗","赤根谷善治 著","本"
"野鳩","内藤貞子 著","本"
"探検","赤坂 冲也／著","本"
"どさんこ","ダイナマイト鉄 著","本"
"軽井沢シンドローム","たがみよしひさ 著","児童書"
"エルフ","石坂啓 著","児童書"
"いたずら書き","山名和美／著","本"
"花","阿部多恵子 著","本"
"凪","高橋順子／著","本"
"Ｂｉｂｌｅｅｎｉｍａｇｅｓ","ｄ′Ａｎｄｒ■ Ｒｏｕｘ／作,Ｐｈｉｌｉｐｐｅ Ｄｕｍａｓ／図","本"
"Ｋｅｎｉｌｗｏｒｔｈ","ウォルタ−・スコット／著,渡辺半次郎／訳注","本"
"高野切","広瀬保雄／編","本"
"バンヤン","栗栖　ひろみ／著","児童書"
"洗礼","正岡　きよの","本"
"ホールドアップ!","弓月光 漫画,武論尊 原作","本"
"山椒大夫","森 鷗外/著","本"
"ノンセンス","キタワキトク","本"
"参","渡部健二／著","本"
"隠し剣","藤沢周平／著","本"
"亜由未","鈴木 実( 短歌)／著","本"
"貝の火","水野　英子 著","本"
"地獄の花嫁","横溝正史／著","本"
"ボクの婚約者","弓月光 著,白泉社 編","児童書"
"春泥","佐藤年子 著","本"
"傷追い人","池上遼一 画,小池一夫 作","本"
"ふるさと","鶴見彰／著","本"
"明日へ","葵生川玲／編,米川征／編","本"
"ＣｒｏｗＢｏｙ","Ｔａｒｏ Ｙａｓｈｉｍａ／著","本"
"勧進帳","中島秋男 著","本"
"山王","綾部仁喜／著","本"
"美人劇場","弘兼憲史 著","本"
"深川通り魔殺人事件","佐木隆三 著","本"
"星に願いを","林真理子 著","本"
"魔弾の射手","青池保子 著","児童書"
"ＤｅａｒＺｏｏ","Ｒｏｄ Ｃａｍｐｂｅｌｌ／著","本"
"愛してナイト","多田 かおる/著","児童書"
"政略結婚","横山光輝／著","本"
"都々逸坊扇歌","木村 毅／著","本"
"一紀","島田たみ子 著","本"
"公孫樹","綴敏子 編","本"
"ＴｈｅＢｅｓｔＴｏｗｎｉｎｔｈｅＷｏｒｌｄ","Ｂｙｒｄ Ｂａｙｌｏｒ／作,Ｒｏｎａｌｄ Ｈｉｍｌｅｒ／図","本"
"パタリロ!","魔夜 峰央/著","本"
"杣","田中 峡一／著","本"
"Ｕｄａｒａ","ＡｗａｇＨａｄＳａｌｌｅｈｄａｎ","本"
"聖少女","富田茂 作画","本"
"エコロジー","リウス著","本"
"のび太の恐竜","藤子・F・不二雄 著","児童書"
"Ｆｕｎｄｅｖｏｇｅｌ","ＢｒｕｄｅｒＧｒｉｍｍ ; Ｂｕｃｋ ; Ｓｉｅｇｆｒｉｅｄ","本"
"光速エスパー","松本零士 著","児童書"
"おみやさん","石森章太郎 著","本"
"ストップ!!ひばりくん!","江口 寿史/著","児童書"
"スーパースター","海老沢泰久 著","本"
"メイン・テーマ","片岡義男 著","本"
"女と男","森瑶子 著","本"
"デデッポ","椋鳩十／作,保田義孝／絵","本"
"ザ・タックスマン","竜巻 竜次/著","本"
"スサノヲ","山本太郎 詩,渡辺恂三 画","本"
"パーマン","藤子 不二雄/著","児童書"
"ななこSOS","吾妻 ひでお/著","本"
"アイリ","文月今日子／絵,山崎ハコ／文","本"
"スター・レッド","萩尾望都 著","児童書"
"地の塩","久井稔子 著","本"
"虔十公園林","山松　ゆうきち 著","本"
"あした天気にしておくれ","岡嶋二人 著","障害者向け資料"
"ばね","宮沢吉信 著","本"
"やったね!甚八","いで まゆみ/著","児童書"
"蘇芳","山門壬生 [著]","本"
"白鳥","鈴木栄子 著","本"
"婉","谷村陽介 著","本"
"チーズ","漫画集団／著","本"
"大航海","伴野　朗 著","障害者向け資料"
"ランニング","上座 理保/著","本"
"ゼレファンタンケルダンス","スズキコージ 絵,別役実 文","本"
"羽曳野","田村 みのる/著,田村 多嘉子/編","本"
"枕草子","矢代まさこ 画,辻真先 構成","本"
"サンダーバーズ","御厨さと美 著","本"
"ハロー張りネズミ","弘兼 憲史/著","本"
"片目のジャック","清水昶／著","本"
"マリオネット","愛田 真夕美/著","児童書"
"レダ","栗本　薫 著","障害者向け資料"
"太白","丸山海道 著","本"
"Ｌａｐｅｔｉｔｅｇｅａｎｔｅ","Ｐｈｉｌｉｐｐｅ Ｄｕｍａｓ／作","本"
"オルダス・ハックスリー","新井明 著訳","本"
"Ｙａｎｐｈａｈａｎａ","ＫａｎｍａｎｉＳａｋｃｈａｒｏｅｎ 著 ; ＣｈｉａＨｏｅｎＣｈｅｋ 絵","本"
"野口英世","土橋　治重 著","障害者向け資料"
"草々","今泉米子／著","本"
"おしん","宗/美智子 漫画,橋田/壽賀子 原作","児童書"
"童夢","大友克洋／著","児童書"
"ディラン・トマス","羽矢謙一 著","障害者向け資料"
"ハイスクール!奇面組","新沢 基栄/著","児童書"
"月の夜星の朝","本田 恵子/著","児童書"
"Ｓｃｈｎｅｅｗｉｔｔｃｈｅｎ","ＢｒｕｄｅｒＧｒｉｍｍ ; Ｂｅｒｎａｄｅｔｔｅ","本"
"魔法使いの弟子","石森章太郎 著","本"
"仮面の告白","三島 由紀夫/著","本"
"おとぼけ課長","植田まさし 著","本"
"金魚","小沼燦 著","本"
"上杉鷹山","童門　冬二 著","障害者向け資料"
"上を下へのジレッタ","手塚治虫著","児童書"
"金色の翼","本所次郎 著","本"
"プレゼント","千之ナイフ 著","本"
"ＷＩＬＤＥＲＮＥＳＳ","ＲＯＢＥＲＴ　Ｂ．ＰＡＲＫＥＲ","本"
"ウイングマン","桂 正和/著","児童書"
"コータローまかりとおる!","蛭田 達也/著","児童書"
"素顔のままで","塩森 恵子/著","児童書"
"銀河","阪本芳夫 著","本"
"白馬","冥王まさ子 著","障害者向け資料"
"二分割幽霊綺譚","新井素子 著","本"
"光抱く友よ","高樹　のぶ子 著","障害者向け資料"
"夢幻紳士","高橋葉介 著","児童書"
"修羅の群れ","大下　英治 著","障害者向け資料"
"夢のつづき","なかのいくこ 著","本"
"わが青春のアルカディア","松本 零士/原作,三浦 清史/文","本"
"糺の森","高城修三 著","本"
"思いっきりピーマン","いで まゆみ/著","本"
"コマンダー0","富沢順 著","本"
"源氏物語忍草","北村湖春 著,西沢正二, 豊島秀範 編・解題","本"
"みゆき","あだち 充/著","児童書"
"プリンス・エドワード島","近藤三千雄／写真・構成・文","児童書"
"ラディカルパーティ","上座 理保/著","児童書"
"わたしは真悟","楳図かずお 著","本"
"ナックル・ウォーズ","谷口ジロー 画,狩撫麻礼 作","本"
"金峯山","村瀬治 著","本"
"ｔｅｄｄｙｂｅａｒｓｇｏｓｈｏｐｐｉｎｇ","ｓｕｓａｎｎａ ｇｒｅｔｚ／著","本"
"メモリー","滝真来 原作,真木富士人 漫画","児童書"
"風になりたい","小野 佳苗/著","本"
"ネコ・ロマンチスム","吉行淳之介 編","児童書"
"北帰行","高橋正樹 著","本"
"七色いんこ","手塚 治虫/著","本"
"ＡＣＥＤＲＡＧＯＮＬＴＤ","Ｒｕｓｓｅｌｌ Ｈｏｂａｎ／作,Ｑｕｅｎｔｉｎ Ｂｌａｋｅ／図","本"
"月下の一群","吉野 朔実/著","児童書"
"弔鐘はるかなり","影丸譲也 画,北方謙三 作","本"
"不協和音ラプソディ","わかつき めぐみ/著","児童書"
"吾輩は猫である","緒方都幸 漫画,夏目漱石 作","児童書"
"トンキー物語","福田三郎 原作,飯森広一, ダイナミックプロ 画","児童書"
"ラストダンス","近藤ようこ 著","本"
"みんなあげちゃう","弓月光 著","児童書"
"砂漠の塩","小川待子 絵,川田順造 文","児童書"
"ＴＨＥＢＩＧＳＮＥＥＺＥ","Ｒｕｔｈ Ｂｒｏｗｎ／著","本"
"あしたからのHERO","あさぎり 夕/著","児童書"
"人造人間キカイダー","石森章太郎 [著]","児童書"
"ＭｙＨｏｕｓｅ","Ｄｉｃｋ  Ｂｒｕｎａ／著","本"
"レディスヘアイラストレーション","松崎充男 著","本"
"ＧＵＭＤＲＯＰＧＥＴＳＨＩＳＷＩＮＧＳ","Ｖａｌ Ｂｉｒｏ／著","本"
"闇の土鬼","横山光輝 著,コミックス 編","児童書"
"さよならは言わない","くぼた 尚子/著","児童書"
"青梅","伊藤比呂美 著","本"
"シニカル・ヒステリー・アワー","玖保キリコ 著","児童書"
"八点鐘","永井豪, 安田達矢ダイナミック・プロ 劇画","児童書"
"鬼太郎","水木しげる 著","児童書"
"饕餮","竹中宏 著","本"
"あけぼの","秦野　春子／著","本"
"サルタン防衛隊","高寺彰彦 作画,高千穂遥, 大友克洋 原作","本"
"結婚ゲーム","村生 ミオ／著","児童書"
"海猫","山形　一至","デジタル資料"
"家族の肖像","佐々木倫子 著","児童書"
"見知らぬ世界","竹久夢二著","児童書"
"宇宙刑事シャイダー","八手三郎 原作,渡辺みちお まんが","児童書"
"甲子園の空に笑え!","川原泉 著","児童書"
"誇り高き戦場","坂田靖子 著,アラン・シリトー 原作","児童書"
"今昔物語","桜多吾作 漫画","児童書"
"前略・ミルクハウス","川原 由美子/著","本"
"あるまいとせんめんき","しらいしあい 著","児童書"
"逆縁","岡　三沙子","デジタル資料"
"マッドメン","諸星大二郎 著","本"
"菊水","安田　光一","本"
"Adagio","滝沢美之 著","児童書"
"アップルどりいむ","あさぎり 夕/著","本"
"Ｓｎｏｓｔｏｒｍｅｎ","Ｔｏｒｖａｌｄ　Ｓｕｎｄ／作,Ｗｅｎｃｈｅ　Ｏｙｅｎ／作","本"
"D","小田実 著","本"
"ノリ・メ・タンゲレ","道原/かつみ 著","児童書"
"忘却","保坂　正男","デジタル資料"
"ＴＨＥＪＯＹＳＯＦＣＨＲＩＳＴＭＡＳ","Ｃｉｎｄｙ Ｗｅｓｔ／作,Ｍａｒｉｏｎ Ｃ．Ｊｏｎｅｓ＆ Ｋｉｍ Ｍｕｌｋｅ／図","本"
"ＤＡＩＳＹ","Ｂｒｉａｎ　　Ｗｉｌｄｓｍｉｔｈ／著","児童書"
"ドリーミング","野妻 まゆみ/著","児童書"
"ＡＭＡＮＤＡａｎｄｔｈｅＷｉｔｃｈＳｗｉｔｃｈ","ＪＯＨＮ ＨＩＭＭＥＬＭＡＮ／著","本"
"仮面ライダー","石森章太郎 [著]","児童書"
"パンドラ","里中満智子 著","本"
"津軽三味線","照井　由輝","デジタル資料"
"ＴＨＥＧＬＡＳＳＭＯＵＮＴＡＩＮ","ＧＲＩＭＭ／作,ＮＯＮＮＹ ＨＯＧＲＯＧＩＡＮ／図","本"
"仮装巡洋艦バシリスク","谷甲州 著","本"
"悟空の大冒険","手塚治虫 原作,手塚企画 企画・構成","児童書"
"パルティータ","竹坂 かおり/著","児童書"
"なつき長月神無月","さこう 栄/著,藤本 ひとみ/著","児童書"
"かもめ","まつざきあけみ 著","児童書"
"宿敵","遠藤　周作／著","本"
"Ｗｈｅｒｅｔｈｅｗｉｌｄｔｈｉｎｇｓａｒｅ","Ｍａｕｒｉｃｅ Ｓｅｎｄａｋ／著","本"
"まだらの紐","旭丘光志 著,コナン・ドイル 原作","児童書"
"屈折率","山田諒子 著","本"
"Ｍｉｎｂｏｌｄ","Ｉ．ＳｐａｎｇＯｌｓｅｎ 著","本"
"潤","鎌倉佐弓 著","本"
"大いなる完","本宮/ひろし 著","児童書"
"トゥィンクル・ノーラ","御厨さと美 著","本"
"グスコーブドリの伝記","宮沢賢治 原作 ; ますむらひろし 著","本"
"Ｔｈｅｍｏｏｎｂｅａｒ","Ｂｅｔｔｉｎａ Ａｎｓｏｒｇｅ／著","本"
"阿呆船","佐藤史生","児童書"
"逆転","笹沢　左保 著","障害者向け資料"
"影","保坂　正男","デジタル資料"
"オン・ザ・ロード","黒井健 著","本"
"手天童子","永井/豪 著","本"
"必殺するめ固め","つげ義春","本"
"平城山","大和歌人協会年刊歌集部／編集","本"
"Ｔｒｏｌｌｂｏｋｅｎ","Ｒｏｌｆ　Ｌｉｄｂｅｒｇ／作","本"
"ラブレター","高口里純 著","児童書"
"ＡｎｇｅｌｉｎａａｔｔｈｅＦａｉｒ","Ｋａｔｈａｒｉｎｅ Ｈｏｌａｂｉｒｄ／文,Ｈｅｌｅｎ Ｃｒａｉｇ／図","本"
"麻雀放浪記","阿佐田 哲也/著","本"
"気まぐれコンセプト","ホイチョイ・プロダクション 著","本"
"ふたご座恋愛事件","さこう 栄/著","本"
"星の時計のLiddell","内田善美 著","児童書"
"赤ちゃん","石川　とみ子","デジタル資料"
"シェイプアップ乱","徳弘 正也/著","児童書"
"サーキットの狼","池沢さとし 著","児童書"
"顔","アヤタ・クニオ [画]","本"
"坊主めくり","村松友視 著","本"
"Ｌｕｐｉｎｃｈｅｎ","Ｂｉｎｅｔｔｅ　Ｓｃｈｒｏｅｄｅｒ／著","本"
"花しぐれ","工藤　優子","デジタル資料"
"かぶとがに","千原　万亀男／編集","本"
"T.E.ロレンス","神坂智子 著","児童書"
"妖花","高階良子 著","本"
"ピエタ","野妻 まゆみ/著","児童書"
"理髪店主のかなしみ","ひさうちみちお 著","本"
"カムイの剣","矢野徹 原作","本"
"東海道中膝栗毛","山田ゴロ 漫画,十返舎一九 作","児童書"
"野菊の墓","清水めぐみ 漫画,伊藤左千夫 作","児童書"
"三毛猫ホームズの幽霊クラブ","赤川　次郎 著","障害者向け資料"
"ＣＩＮＤＥＲＥＬＬＡ","Ｃｈａｒｌｅｓ Ｐｅｒｒａｕｌｔ／作,Ｍｅｒｃｅｄｅｓ Ｌｌｉｍｏｎａ／図","本"
"Ｆｏｒａｒｏｓｅｎ","ＩｒｉｓＧａｒｎｏｖ 著","本"
"アメリカンイラストレーターズ","藤井聖 編","本"
"ＥｌｅｐｈａｎｔｓＮｅｖｅｒＪｕｍｐ","Ｖｉｏｌｅｔ　Ｅａｓｔｏｎ／作,Ｃａｒｍｅ　Ｓｏｌ■　Ｖｅｎｄｒｅｌｌ／図","本"
"バーバリアン","山川惣治 著","児童書"
"ＲＩＣＫＥＴＹＷＩＴＣＨ","Ｍａｇｇｉｅ Ｓ．Ｄａｖｉｓ／作,Ｋａｙ Ｃｈｏｒａｏ／図","本"
"大宰府","金子秀俊／著","本"
"ＡＴＨＲＥＥＨＡＴＤＡＹ","ＬＡＵＲＡ ＧＥＲＩＮＧＥＲ／作,ＡＲＮＯＬＤ ＬＯＢＥＬ／図","本"
"蛙","近藤　彰","デジタル資料"
"野火","石川　とみ子","デジタル資料"
"ＴｈｅＭａｇｉｃＨｏｒｓｅ","ＳＡＬＬＹ ＳＣＯＴＴ／著","本"
"ナッシング・ハート","伸たまき 著","児童書"
"バオー来訪者","荒木飛呂彦 著","児童書"
"寒い朝","いしかわ じゅん/著","本"
"ＡｌｆｉｅＧｅｔｓｉｎＦｉｒｓｔ","Ｓｈｉｒｌｅｙ Ｈｕｇｈｅｓ／著","本"
"時の旅人","ノーマン&ジーン・マッケンジー 著,村松仙太郎 訳","児童書"
"偶然","渡辺　啓助","デジタル資料"
"ペリカンロード","五十嵐/浩一 著","児童書"
"ホテル","石森章太郎 著","本"
"落日","石川　とみ子","デジタル資料"
"ローズ","一条ゆかり 絵,りりィ 文","本"
"祟り","工藤　優子","デジタル資料"
"雲","藤居貞夫 著","本"
"ふしぎなメルモ","手塚治虫 原作,手塚企画 企画・構成","児童書"
"ＦＡＲＭＡＮＩＭＡＬＳ","Ｅｌｅｏｎｏｒｅ Ｓｃｈｍｉｄ／作","本"
"土筆","柴山久枝 編","本"
"ＷＨＥＮＴＨＥＷＩＮＤＢＬＯＷＳ","Ｒａｙｍｏｎｄ Ｂｒｉｇｇｓ／著","本"
"四丁目の夕日","山野一 著","本"
"白虎隊","小島剛夕 劇画,杉山義法 原作","児童書"
"どっきんロリポップ","井沢まさみ 著","本"
"古城","太田　美和／著","本"
"夢で逢えたら","小椋 冬美/著","児童書"
"個人授業","高竜也 著","本"
"デスタン","ベルネ 著","児童書"
"額紫陽花","若林 利子／著","本"
"コボちゃん","植田 まさし/著","児童書"
"ＭＹＢＯＯＫＯＦＣＨＲＩＳＴＭＡＳＣＡＲＯＬＳ","Ｊａｎｅ Ｄｙｅｒ／図","本"
"幻灯","西村望 著","本"
"イラストレーション・トゥデー","グラフィック社編集部 編","本"
"アデル","酒井 美羽/著","児童書"
"昆虫館","本間稔 著","本"
"平均台","松永浮堂／著","本"
"Ｇｕｍｄｒｏｐｈａｓａｂｉｒｔｈｄａｙ","Ｖａｌ Ｂｉｒｏ／著","本"
"Ｂｏｙ","Ｒｏａｌｄ Ｄａｈｌ／著","本"
"素描","岡　三沙子","デジタル資料"
"結婚物語","新井素子 [著]","本"
"ゲートボール殺人事件","川原泉 著","児童書"
"天女来襲","清水玲子 著","児童書"
"ＴｈｅＦｒｏｇａｎｄＴｏａｄ","Ａｒｎｏｌｄ Ｌｏｂｅｌ／著","本"
"おはよう","中沢啓治 作","児童書"
"失脚","渡辺一雄 著","本"
"スーパーエンジェル","帯ひろ志 著","児童書"
"Ｔｒｕｃｋｓ","Ｂｙｒｏｎ Ｂａｒｔｏｎ／著","本"
"ＴｈｅＶｅｒｙＨｕｎｇｒｙＣａｔｅｒｐｉｌｌａｒ","Ｅｒｉｃ Ｃａｒｌｅ／作","本"
"霧笛","谷口ふみ子 著","本"
"古代天皇の秘密","高木彬光 著","本"
"エンゲージ","いくえみ 綾/著","児童書"
"怖い話","牧野　孝子","デジタル資料"
"キスより簡単","石坂啓 著","児童書"
"向日葵","上野　翔子／著","本"
"童話を胸に抱きしめて","小林　弘利／著","児童書"
